id,percent_dem,total_votes,0001E,0002E,0002PE,0003E,0003PE,0005E,0005PE,0006E,0006PE,0007E,0007PE,0008E,0008PE,0009E,0009PE,0010E,0010PE,0011E,0011PE,0012E,0012PE,0013E,0013PE,0014E,0014PE,0015E,0015PE,0016E,0016PE,0017E,0017PE,0018E,0019E,0019PE,0020E,0020PE,0021E,0021PE,0022E,0022PE,0023E,0023PE,0024E,0024PE,0025E,0025PE,0026E,0026PE,0027E,0027PE,0029E,0029PE,0030E,0030PE,0031E,0031PE,0033E,0033PE,0034E,0034PE,0035E,0035PE,0036E,0036PE,0037E,0037PE,0038E,0038PE,0039E,0039PE,0040E,0040PE,0041E,0041PE,0042E,0042PE,0043E,0043PE,0044E,0044PE,0045E,0045PE,0046E,0046PE,0047E,0047PE,0048E,0048PE,0049E,0049PE,0050E,0050PE,0051E,0051PE,0052E,0052PE,0053E,0053PE,0054E,0054PE,0055E,0055PE,0056E,0056PE,0057E,0057PE,0058E,0058PE,0059E,0059PE,0060E,0060PE,0061E,0061PE,0062E,0062PE,0064E,0064PE,0065E,0065PE,0066E,0066PE,0067E,0067PE,0068E,0068PE,0069E,0069PE,0071E,0071PE,0072E,0072PE,0073E,0073PE,0074E,0074PE,0075E,0075PE,0076E,0076PE,0077E,0077PE,0078E,0078PE,0079E,0079PE,0080E,0080PE,0081E,0081PE,0082E,0082PE,0083E,0083PE,0084E,0084PE,0085E,0085PE,0086E,0087E,0088E,0088PE,0089E,0089PE,C01_001E,C01_002E,C01_003E,C01_004E,C01_005E,C01_006E,C01_007E,C01_008E,C01_009E,C01_010E,C01_011E,C01_012E,C01_013E,C01_014E,C01_015E,C01_016E,C01_017E,C01_018E,C01_019E,C01_020E,C01_021E,C01_022E,C01_023E,C01_024E,C01_025E,C01_026E,C01_027E,C02_002E,C02_003E,C02_004E,C02_005E,C02_007E,C02_008E,C02_009E,C02_010E,C02_011E,C02_012E,C02_013E,C02_014E,C02_015E,C02_017E,C02_018E,C02_020E,C02_021E,C02_023E,C02_024E,C02_026E,C02_027E
2643,0.7102781,4264365,10040682,4949565,49.3,5091117,50.7,593061,5.9,583789,5.8,629146,6.3,628933,6.3,696574,6.9,1629298,16.2,1373225,13.7,1337409,13.3,634935,6.3,564171,5.6,781210,7.8,391166,3.9,197765,2,36.7,2178559,21.7,8112148,80.8,7862123,78.3,7468014,74.4,1691316,16.8,1370141,13.6,7862123,7862123,3834913,48.8,4027210,51.2,1370141,1370141,594040,43.4,776101,56.6,10040682,10040682,9311150,92.7,729532,7.3,9311150,92.7,4795186,47.8,810286,8.1,78132,0.8,2922,0,527,0,2524,0,724,0,1488626,14.8,103124,1,475222,4.7,339427,3.4,96810,1,207483,2.1,99342,1,167218,1.7,25068,0.2,4509,0,3289,0,8605,0.1,8665,0.1,2113852,21.1,729532,7.3,61890,0.6,42177,0.4,124412,1.2,9291,0.1,5431218,54.1,936285,9.3,176427,1.8,1678734,16.7,58104,0.6,2546006,25.4,4851344,48.3,3649149,36.3,48846,0.5,42578,0.4,1110771,11.1,5189338,51.7,2603280,25.9,779166,7.8,19915,0.2,1467279,14.6,21996,0.2,38493,0.4,259209,2.6,21508,0.2,237701,2.4,3559790,6367652,3085161,48.5,3282491,51.5,952944,104097,268461,462999,117387,6909179,822276,573633,1406963,1302738,485887,1506714,810968,5513270,2317682,1629298,1464004,638289,1373225,1116083,507301,2536515,1931866,770840,1370141,1001317,401252,10.9,28.2,48.6,12.3,11.9,8.3,20.4,18.9,7,21.8,11.7,79.8,33.5,89.9,39.2,81.3,36.9,76.2,30.4,73.1,29.3
2645,0.4963938,52271,94287,45118,47.9,49169,52.1,5230,5.5,5776,6.1,5843,6.2,5848,6.2,6221,6.6,11145,11.8,10820,11.5,12739,13.5,6928,7.3,6510,6.9,10559,11.2,4320,4.6,2348,2.5,41.7,20680,21.9,76157,80.8,73607,78.1,70700,75,20833,22.1,17227,18.3,73607,73607,34617,47,38990,53,17227,17227,7362,42.7,9865,57.3,94287,94287,92071,97.6,2216,2.4,92071,97.6,48456,51.4,38174,40.5,583,0.6,14,0,0,0,0,0,28,0,858,0.9,307,0.3,130,0.1,153,0.2,40,0,15,0,41,0,172,0.2,27,0,8,0,0,0,19,0,0,0,3973,4.2,2216,2.4,744,0.8,353,0.4,77,0.1,244,0.3,50062,53.1,39526,41.9,1321,1.4,1041,1.1,159,0.2,4486,4.8,6692,7.1,4843,5.1,749,0.8,30,0,1070,1.1,87595,92.9,46380,49.2,38088,40.4,503,0.5,858,0.9,27,0,65,0.1,1674,1.8,49,0.1,1625,1.7,43192,71032,33193,46.7,37839,53.3,8238,1310,2915,3360,653,65369,3158,5753,22188,12805,7623,9570,4272,56458,13842,11145,9791,1987,10820,9647,2805,26177,23079,5558,17227,13941,3492,15.9,35.4,40.8,7.9,4.8,8.8,33.9,19.6,11.7,14.6,6.5,86.4,21.2,87.9,17.8,89.2,25.9,88.2,21.2,80.9,20.3
2647,0.1742535,44441,88929,44256,49.8,44673,50.2,5220,5.9,5458,6.1,6119,6.9,4994,5.6,4810,5.4,11575,13,11686,13.1,12171,13.7,6415,7.2,5580,6.3,9099,10.2,4552,5.1,1250,1.4,40.5,20129,22.6,70955,79.8,68800,77.4,66251,74.5,18360,20.6,14901,16.8,68800,68800,33632,48.9,35168,51.1,14901,14901,6599,44.3,8302,55.7,88929,88929,87682,98.6,1247,1.4,87682,98.6,77393,87,8399,9.4,482,0.5,320,0.4,0,0,0,0,0,0,668,0.8,182,0.2,64,0.1,354,0.4,0,0,6,0,0,0,62,0.1,18,0,18,0,0,0,0,0,0,0,722,0.8,1247,1.4,436,0.5,272,0.3,285,0.3,0,0,78631,88.4,8844,9.9,754,0.8,953,1.1,41,0,953,1.1,2177,2.4,1098,1.2,430,0.5,235,0.3,414,0.5,86752,97.6,76137,85.6,8391,9.4,439,0.5,668,0.8,18,0,91,0.1,1008,1.1,0,0,1008,1.1,36982,68051,33264,48.9,34787,51.1,6472,1002,2628,2450,392,62328,3063,5810,21716,14562,5882,7745,3550,53455,11295,11575,10481,2018,11686,10109,2759,24166,20877,3918,14901,11988,2600,15.5,40.6,37.9,6.1,4.9,9.3,34.8,23.4,9.4,12.4,5.7,85.8,18.1,90.5,17.4,86.5,23.6,86.4,16.2,80.5,17.4
2649,0.1560376,3826,8427,4179,49.6,4248,50.4,542,6.4,495,5.9,687,8.2,504,6,380,4.5,876,10.4,915,10.9,897,10.6,620,7.4,617,7.3,961,11.4,652,7.7,281,3.3,42.8,2062,24.5,6603,78.4,6365,75.5,6114,72.6,2247,26.7,1894,22.5,6365,6365,3128,49.1,3237,50.9,1894,1894,823,43.5,1071,56.5,8427,8427,8286,98.3,141,1.7,8286,98.3,8144,96.6,68,0.8,35,0.4,0,0,0,0,9,0.1,0,0,24,0.3,0,0,0,0,4,0,20,0.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0.1,141,1.7,20,0.2,62,0.7,6,0.1,0,0,8281,98.3,88,1,97,1.2,34,0.4,7,0.1,61,0.7,208,2.5,195,2.3,0,0,4,0,9,0.1,8219,97.5,7980,94.7,68,0.8,35,0.4,24,0.3,3,0,9,0.1,100,1.2,15,0.2,85,1,4380,6295,3085,49,3210,51,546,71,328,108,39,5819,184,368,2735,1030,589,589,324,5267,913,876,831,235,915,841,138,2134,1925,311,1894,1670,229,13,60.1,19.8,7.1,3.2,6.3,47,17.7,10.1,10.1,5.6,90.5,15.7,94.9,26.8,91.9,15.1,90.2,14.6,88.2,12.1
2651,0.2596107,18651,36760,18202,49.5,18558,50.5,2139,5.8,2131,5.8,2546,6.9,2347,6.4,1997,5.4,4439,12.1,4327,11.8,4381,11.9,2819,7.7,2716,7.4,3776,10.3,2243,6.1,899,2.4,41.4,8369,22.8,29332,79.8,28391,77.2,27259,74.2,8527,23.2,6918,18.8,28391,28391,14025,49.4,14366,50.6,6918,6918,3069,44.4,3849,55.6,36760,36760,35859,97.5,901,2.5,35859,97.5,34729,94.5,395,1.1,86,0.2,23,0.1,0,0,0,0,0,0,215,0.6,0,0,31,0.1,48,0.1,14,0,27,0.1,30,0.1,65,0.2,16,0,16,0,0,0,0,0,0,0,418,1.1,901,2.5,295,0.8,126,0.3,49,0.1,0,0,35607,96.9,805,2.2,322,0.9,278,0.8,18,0,779,2.1,1722,4.7,1081,2.9,189,0.5,8,0,444,1.2,35038,95.3,33967,92.4,391,1.1,72,0.2,212,0.6,16,0,11,0,369,1,11,0,358,1,16652,28100,13872,49.4,14228,50.6,2791,405,1434,739,213,25600,426,1771,10833,5997,2711,2517,1345,23403,3862,4439,4099,692,4327,4094,795,9916,9232,1559,6918,5978,816,14.5,51.4,26.5,7.6,1.7,6.9,42.3,23.4,10.6,9.8,5.3,91.4,15.1,92.3,15.6,94.6,18.4,93.1,15.7,86.4,11.8
2653,0.6839781,193822,414660,200516,48.4,214144,51.6,24015,5.8,24368,5.9,25196,6.1,36167,8.7,43249,10.4,61843,14.9,51077,12.3,48515,11.7,25741,6.2,21626,5.2,33051,8,14943,3.6,4869,1.2,33.7,88982,21.5,336371,81.1,325678,78.5,295354,71.2,65786,15.9,52863,12.7,325678,325678,155221,47.7,170457,52.3,52863,52863,22522,42.6,30341,57.4,414660,414660,401294,96.8,13366,3.2,401294,96.8,182553,44,196402,47.4,900,0.2,208,0.1,92,0,0,0,9,0,11836,2.9,2766,0.7,2332,0.6,1659,0.4,435,0.1,2093,0.5,1224,0.3,1327,0.3,487,0.1,28,0,343,0.1,54,0,62,0,9116,2.2,13366,3.2,4758,1.1,1020,0.2,1429,0.3,793,0.2,193348,46.6,204798,49.4,3619,0.9,14571,3.5,1530,0.4,12664,3.1,21993,5.3,10092,2.4,4393,1.1,1246,0.3,6262,1.5,392667,94.7,173158,41.8,194507,46.9,874,0.2,11790,2.8,472,0.1,1879,0.5,9987,2.4,530,0.1,9457,2.3,175052,314266,149358,47.5,164908,52.5,64013,5181,19381,32374,7077,261665,6705,15347,57452,57373,22377,59924,42487,239613,102411,61843,56906,24011,51077,47078,21291,95882,88836,38970,52863,46793,18139,8.1,30.3,50.6,11.1,2.6,5.9,22,21.9,8.6,22.9,16.2,91.6,39.1,92,38.8,92.2,41.7,92.7,40.6,88.5,34.3
2655,0.1608873,3922,8736,4388,50.2,4348,49.8,438,5,484,5.5,482,5.5,510,5.8,377,4.3,861,9.9,920,10.5,1252,14.3,696,8,763,8.7,1137,13,684,7.8,132,1.5,47.9,1710,19.6,7250,83,7026,80.4,6757,77.3,2363,27,1953,22.4,7026,7026,3510,50,3516,50,1953,1953,928,47.5,1025,52.5,8736,8736,8543,97.8,193,2.2,8543,97.8,8490,97.2,10,0.1,11,0.1,8,0.1,0,0,0,0,0,0,27,0.3,0,0,0,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,193,2.2,41,0.5,82,0.9,22,0.3,0,0,8683,99.4,51,0.6,93,1.1,49,0.6,0,0,53,0.6,45,0.5,9,0.1,0,0,0,0,36,0.4,8691,99.5,8477,97,10,0.1,11,0.1,27,0.3,0,0,0,0,166,1.9,21,0.2,145,1.7,5043,6998,3491,49.9,3507,50.1,581,64,306,199,12,6445,263,423,2938,1080,697,724,320,5759,1044,861,824,99,920,877,211,2711,2431,443,1953,1627,291,11,52.7,34.3,2.1,4.1,6.6,45.6,16.8,10.8,11.2,5,89.4,16.2,95.7,11.5,95.3,22.9,89.7,16.3,83.3,14.9
2656,0.1473225,4351,8434,4235,50.2,4199,49.8,482,5.7,524,6.2,414,4.9,781,9.3,271,3.2,798,9.5,933,11.1,862,10.2,711,8.4,549,6.5,1054,12.5,567,6.7,488,5.8,45.3,1760,20.9,6869,81.4,6674,79.1,6193,73.4,2492,29.5,2109,25,6674,6674,3308,49.6,3366,50.4,2109,2109,977,46.3,1132,53.7,8434,8434,8036,95.3,398,4.7,8036,95.3,7888,93.5,30,0.4,48,0.6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0.2,14,0.2,0,0,0,0,0,0,54,0.6,398,4.7,2,0,155,1.8,0,0,0,0,8286,98.2,32,0.4,214,2.5,2,0,14,0.2,295,3.5,1099,13,1094,13,0,0,0,0,5,0.1,7335,87,7067,83.8,30,0.4,48,0.6,2,0,14,0.2,0,0,174,2.1,19,0.2,155,1.8,4545,6496,3255,50.1,3241,49.9,712,142,375,195,0,5962,276,493,2118,1470,379,933,293,5193,1226,798,644,96,933,870,255,2122,1828,468,2109,1851,407,19.9,52.7,27.4,0,4.6,8.3,35.5,24.7,6.4,15.6,4.9,87.1,20.6,80.7,12,93.2,27.3,86.1,22.1,87.8,19.3
2658,0.4306962,95673,183956,92090,50.1,91866,49.9,13204,7.2,15254,8.3,13580,7.4,12486,6.8,11340,6.2,26570,14.4,26485,14.4,22842,12.4,11142,6.1,9470,5.1,13140,7.1,5971,3.2,2472,1.3,34.8,50327,27.4,139651,75.9,133629,72.6,127244,69.2,27013,14.7,21583,11.7,133629,133629,66290,49.6,67339,50.4,21583,21583,9627,44.6,11956,55.4,183956,183956,175546,95.4,8410,4.6,175546,95.4,157832,85.8,7267,4,862,0.5,153,0.1,6,0,25,0,69,0,4761,2.6,391,0.2,383,0.2,1368,0.7,357,0.2,550,0.3,724,0.4,988,0.5,147,0.1,74,0,42,0,3,0,28,0,4677,2.5,8410,4.6,2327,1.3,1124,0.6,1620,0.9,176,0.1,165280,89.8,10549,5.7,2492,1.4,7331,4,492,0.3,6844,3.7,17854,9.7,12322,6.7,1185,0.6,278,0.2,4069,2.2,166102,90.3,147279,80.1,6929,3.8,514,0.3,4749,2.6,147,0.1,584,0.3,5900,3.2,388,0.2,5512,3,70084,129211,64090,49.6,65121,50.4,15537,1220,5773,6742,1802,118092,2067,3233,25297,27736,11948,30924,16887,112792,47811,26570,25865,11891,26485,25436,12993,43454,41508,16652,21583,19983,6275,7.9,37.2,43.4,11.6,1.8,2.7,21.4,23.5,10.1,26.2,14.3,95.5,40.5,97.3,44.8,96,49.1,95.5,38.3,92.6,29.1
2659,0.4124397,143878,324139,159299,49.1,164840,50.9,21092,6.5,21667,6.7,23526,7.3,23263,7.2,29944,9.2,48070,14.8,45720,14.1,41996,13,19355,6,15443,4.8,21370,6.6,9486,2.9,3207,1,33.6,79877,24.6,253295,78.1,244262,75.4,228380,70.5,42149,13,34063,10.5,244262,244262,118635,48.6,125627,51.4,34063,34063,14970,43.9,19093,56.1,324139,324139,310254,95.7,13885,4.3,310254,95.7,243607,75.2,49005,15.1,844,0.3,295,0.1,0,0,0,0,16,0,11318,3.5,1315,0.4,1285,0.4,802,0.2,514,0.2,329,0.1,116,0,6957,2.1,37,0,0,0,0,0,37,0,0,0,5443,1.7,13885,4.3,5379,1.7,1335,0.4,1881,0.6,179,0.1,256400,79.1,56026,17.3,2589,0.8,13921,4.3,321,0.1,9417,2.9,26978,8.3,14065,4.3,2960,0.9,514,0.2,9439,2.9,297161,91.7,225604,69.6,48177,14.9,741,0.2,11152,3.4,37,0,598,0.2,10852,3.3,1139,0.4,9713,3,122071,232276,112609,48.5,119667,51.5,39615,3753,13020,18275,4567,204647,5168,10437,56895,48017,17467,46770,19893,189042,66663,48070,45808,17163,45720,42405,18115,76794,70933,22876,34063,29896,8509,9.5,32.9,46.1,11.5,2.5,5.1,27.8,23.5,8.5,22.9,9.7,92.4,32.6,95.3,35.7,92.7,39.6,92.4,29.8,87.8,25
2660,0.2151885,36159,70141,34773,49.6,35368,50.4,3913,5.6,4096,5.8,4788,6.8,4754,6.8,3985,5.7,7908,11.3,8237,11.7,10152,14.5,6036,8.6,4646,6.6,7119,10.1,3188,4.5,1319,1.9,41.4,15847,22.6,56264,80.2,54294,77.4,51953,74.1,14186,20.2,11626,16.6,54294,54294,26627,49,27667,51,11626,11626,5303,45.6,6323,54.4,70141,70141,68839,98.1,1302,1.9,68839,98.1,67709,96.5,201,0.3,14,0,0,0,0,0,0,0,0,0,591,0.8,343,0.5,51,0.1,64,0.1,20,0,55,0.1,0,0,58,0.1,0,0,0,0,0,0,0,0,0,0,324,0.5,1302,1.9,411,0.6,482,0.7,70,0.1,0,0,69006,98.4,640,0.9,524,0.7,666,0.9,5,0,630,0.9,1176,1.7,803,1.1,108,0.2,76,0.1,189,0.3,68965,98.3,66924,95.4,201,0.3,13,0,560,0.8,0,0,166,0.2,1101,1.6,129,0.2,972,1.4,28519,53894,26522,49.2,27372,50.8,5689,1484,2008,1708,489,48605,1198,4567,19565,10163,4060,5964,3088,42840,9052,7908,7146,1465,8237,7536,2065,20834,18238,3657,11626,9920,1865,26.1,35.3,30,8.6,2.5,9.4,40.3,20.9,8.4,12.3,6.4,88.1,18.6,90.4,18.5,91.5,25.1,87.5,17.6,85.3,16
2661,0.2426065,9975,21357,10552,49.4,10805,50.6,1395,6.5,1542,7.2,1335,6.3,1663,7.8,1035,4.8,1894,8.9,2435,11.4,2240,10.5,1208,5.7,1916,9,2658,12.4,1364,6.4,672,3.1,43.1,5030,23.6,16933,79.3,16327,76.4,15218,71.3,5806,27.2,4694,22,16327,16327,8119,49.7,8208,50.3,4694,4694,2177,46.4,2517,53.6,21357,21357,20870,97.7,487,2.3,20870,97.7,15161,71,2723,12.7,57,0.3,6,0,0,0,0,0,0,0,133,0.6,0,0,0,0,3,0,0,0,0,0,5,0,125,0.6,0,0,0,0,0,0,0,0,0,0,2796,13.1,487,2.3,108,0.5,36,0.2,15,0.1,0,0,15524,72.7,2960,13.9,98,0.5,148,0.7,0,0,3119,14.6,6455,30.2,6201,29,0,0,0,0,254,1.2,14902,69.8,11865,55.6,2665,12.5,6,0,133,0.6,0,0,0,0,233,1.1,92,0.4,141,0.7,10755,15148,7297,48.2,7851,51.8,1940,278,695,860,107,14387,1216,1040,5480,2817,1090,2029,715,12131,2744,1894,1617,404,2435,1944,542,5364,4509,847,4694,4061,951,14.3,35.8,44.3,5.5,8.5,7.2,38.1,19.6,7.6,14.1,5,84.3,19.1,85.4,21.3,79.8,22.3,84.1,15.8,86.5,20.3
2663,0.2362162,1850,3715,1903,51.2,1812,48.8,355,9.6,199,5.4,333,9,162,4.4,176,4.7,434,11.7,382,10.3,352,9.5,206,5.5,321,8.6,446,12,184,5,165,4.4,40.9,1001,26.9,2779,74.8,2714,73.1,2643,71.1,955,25.7,795,21.4,2714,2714,1359,50.1,1355,49.9,795,795,354,44.5,441,55.5,3715,3715,3594,96.7,121,3.3,3594,96.7,3509,94.5,12,0.3,1,0,0,0,0,0,0,0,1,0,17,0.5,0,0,0,0,5,0.1,0,0,9,0.2,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,55,1.5,121,3.3,0,0,84,2.3,0,0,0,0,3630,97.7,12,0.3,85,2.3,17,0.5,0,0,92,2.5,133,3.6,49,1.3,41,1.1,0,0,43,1.2,3582,96.4,3465,93.3,9,0.2,1,0,17,0.5,0,0,6,0.2,84,2.3,0,0,84,2.3,1838,2631,1303,49.5,1328,50.5,224,14,99,87,24,2490,77,110,1058,527,248,378,92,2303,470,434,423,141,382,349,79,879,818,135,795,713,115,6.3,44.2,38.8,10.7,3.1,4.4,42.5,21.2,10,15.2,3.7,92.5,18.9,97.5,32.5,91.4,20.7,93.1,15.4,89.7,14.5
2664,0.3703176,14736,27395,13373,48.8,14022,51.2,1834,6.7,1797,6.6,1856,6.8,1739,6.3,1494,5.5,3317,12.1,3368,12.3,3324,12.1,1939,7.1,1884,6.9,2859,10.4,1362,5,622,2.3,39.3,6572,24,21499,78.5,20823,76,19879,72.6,5860,21.4,4843,17.7,20823,20823,9863,47.4,10960,52.6,4843,4843,2149,44.4,2694,55.6,27395,27395,26854,98,541,2,26854,98,16693,60.9,9942,36.3,189,0.7,0,0,0,0,0,0,0,0,22,0.1,16,0.1,0,0,2,0,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,541,2,244,0.9,205,0.7,5,0,76,0.3,17157,62.6,10272,37.5,480,1.8,27,0.1,9,0,1,0,808,2.9,679,2.5,8,0,0,0,121,0.4,26587,97.1,16151,59,9703,35.4,180,0.7,22,0.1,8,0,0,0,523,1.9,0,0,523,1.9,13181,20757,9837,47.4,10920,52.6,2148,574,866,660,48,18675,954,2273,7954,3710,1126,1826,832,15448,2658,3317,2562,590,3368,2914,428,7147,5976,977,4843,3996,663,26.7,40.3,30.7,2.2,5.1,12.2,42.6,19.9,6,9.8,4.5,82.7,14.2,77.2,17.8,86.5,12.7,83.6,13.7,82.5,13.7
2665,0.7718608,206111,324682,163343,50.3,161339,49.7,14419,4.4,17131,5.3,18611,5.7,25417,7.8,33333,10.3,45541,14,40791,12.6,41834,12.9,21144,6.5,19868,6.1,28891,8.9,11983,3.7,5719,1.8,36.9,61788,19,270386,83.3,262894,81,240009,73.9,57812,17.8,46593,14.4,262894,262894,131784,50.1,131110,49.9,46593,46593,21200,45.5,25393,54.5,324682,324682,310523,95.6,14159,4.4,310523,95.6,283102,87.2,2929,0.9,1656,0.5,43,0,13,0,192,0.1,271,0.1,15832,4.9,3370,1,5563,1.7,713,0.2,1267,0.4,1630,0.5,678,0.2,2611,0.8,209,0.1,151,0,36,0,3,0,19,0,6795,2.1,14159,4.4,1767,0.5,1955,0.6,3666,1.1,11,0,296590,91.3,5345,1.6,4288,1.3,20445,6.3,575,0.2,12618,3.9,44800,13.8,32390,10,1382,0.4,1020,0.3,10008,3.1,279882,86.2,250714,77.2,2615,0.8,1136,0.3,15686,4.8,194,0.1,608,0.2,8929,2.8,1324,0.4,7605,2.3,135409,246488,123307,50,123181,50,47123,2747,9797,26729,7850,215771,4311,5336,24414,31973,13861,74561,61315,206124,135876,45541,43846,28205,40791,38227,27380,82846,79210,53210,46593,44841,27081,5.8,20.8,56.7,16.7,2,2.5,11.3,14.8,6.4,34.6,28.4,95.5,63,96.3,61.9,93.7,67.1,95.6,64.2,96.2,58.1
2667,0.2668899,11649,22900,11322,49.4,11578,50.6,1312,5.7,1241,5.4,1733,7.6,1373,6,1233,5.4,2642,11.5,2604,11.4,3065,13.4,1655,7.2,1863,8.1,2394,10.5,1376,6,409,1.8,42.4,5203,22.7,18311,80,17697,77.3,16910,73.8,5267,23,4179,18.2,17697,17697,8769,49.6,8928,50.4,4179,4179,1872,44.8,2307,55.2,22900,22900,22182,96.9,718,3.1,22182,96.9,21721,94.9,256,1.1,85,0.4,47,0.2,0,0,13,0.1,2,0,42,0.2,25,0.1,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,78,0.3,718,3.1,225,1,191,0.8,71,0.3,6,0,22417,97.9,495,2.2,285,1.2,124,0.5,29,0.1,271,1.2,588,2.6,340,1.5,22,0.1,15,0.1,211,0.9,22312,97.4,21321,93.1,252,1.1,78,0.3,42,0.2,0,0,66,0.3,553,2.4,48,0.2,505,2.2,10106,17654,8735,49.5,8919,50.5,1689,275,814,504,96,16008,392,1418,7533,3379,1021,1597,668,14198,2265,2642,2345,493,2604,2423,405,6583,5797,998,4179,3633,369,16.3,48.2,29.8,5.7,2.4,8.9,47.1,21.1,6.4,10,4.2,88.7,14.1,88.8,18.7,93,15.6,88.1,15.2,86.9,8.8
2668,0.1594399,2214,5711,3046,53.3,2665,46.7,247,4.3,273,4.8,341,6,479,8.4,378,6.6,567,9.9,717,12.6,653,11.4,355,6.2,357,6.3,768,13.4,396,6.9,180,3.2,42.8,1056,18.5,4780,83.7,4655,81.5,4310,75.5,1559,27.3,1344,23.5,4655,4655,2494,53.6,2161,46.4,1344,1344,643,47.8,701,52.2,5711,5711,5470,95.8,241,4.2,5470,95.8,4975,87.1,249,4.4,40,0.7,0,0,0,0,0,0,0,0,9,0.2,7,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3.4,241,4.2,16,0.3,19,0.3,35,0.6,0,0,5206,91.2,274,4.8,60,1.1,53,0.9,23,0.4,336,5.9,1636,28.6,1306,22.9,9,0.2,0,0,321,5.6,4075,71.4,3673,64.3,241,4.2,40,0.7,9,0.2,0,0,10,0.2,102,1.8,5,0.1,97,1.7,3465,4206,2157,51.3,2049,48.7,662,323,184,124,31,3993,580,453,1345,733,217,389,276,2960,665,567,440,68,717,533,157,1365,1146,263,1344,841,177,48.8,27.8,18.7,4.7,14.5,11.3,33.7,18.4,5.4,9.7,6.9,74.1,16.7,77.6,12,74.3,21.9,84,19.3,62.6,13.2
2671,0.143277,1361,2502,1238,49.5,1264,50.5,126,5,103,4.1,222,8.9,106,4.2,49,2,237,9.5,216,8.6,289,11.6,187,7.5,246,9.8,380,15.2,260,10.4,81,3.2,52.3,549,21.9,2028,81.1,1953,78.1,1933,77.3,896,35.8,721,28.8,1953,1953,951,48.7,1002,51.3,721,721,329,45.6,392,54.4,2502,2502,2397,95.8,105,4.2,2397,95.8,2323,92.8,2,0.1,40,1.6,6,0.2,0,0,0,0,0,0,11,0.4,2,0.1,0,0,5,0.2,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.8,105,4.2,24,1,76,3,5,0.2,0,0,2428,97,26,1,116,4.6,16,0.6,0,0,21,0.8,113,4.5,82,3.3,0,0,0,0,31,1.2,2389,95.5,2227,89,2,0.1,40,1.6,11,0.4,0,0,20,0.8,89,3.6,0,0,89,3.6,1754,1947,950,48.8,997,51.2,57,3,24,19,11,1896,64,155,751,449,145,173,159,1677,332,237,225,16,216,203,75,722,622,70,721,627,171,5.3,42.1,33.3,19.3,3.4,8.2,39.6,23.7,7.6,9.1,8.4,88.4,17.5,94.9,6.8,94,34.7,86.1,9.7,87,23.7
2673,0.2187162,4627,10342,5305,51.3,5037,48.7,544,5.3,771,7.5,517,5,609,5.9,540,5.2,1125,10.9,1331,12.9,1359,13.1,633,6.1,855,8.3,1207,11.7,617,6,234,2.3,44,2282,22.1,8382,81,8060,77.9,7746,74.9,2664,25.8,2058,19.9,8060,8060,4110,51,3950,49,2058,2058,957,46.5,1101,53.5,10342,10342,10043,97.1,299,2.9,10043,97.1,9561,92.4,291,2.8,18,0.2,13,0.1,0,0,0,0,0,0,6,0.1,0,0,0,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1.6,299,2.9,11,0.1,174,1.7,38,0.4,0,0,9860,95.3,302,2.9,192,1.9,44,0.4,3,0,240,2.3,317,3.1,271,2.6,20,0.2,0,0,26,0.3,10025,96.9,9463,91.5,265,2.6,14,0.1,6,0.1,0,0,3,0,274,2.6,53,0.5,221,2.1,4993,8025,4109,51.2,3916,48.8,699,166,198,311,24,7361,282,505,3071,1746,445,956,356,6574,1312,1125,1081,225,1331,1227,437,2847,2588,400,2058,1678,250,23.7,28.3,44.5,3.4,3.8,6.9,41.7,23.7,6,13,4.8,89.3,17.8,96.1,20,92.2,32.8,90.9,14,81.5,12.1
